Actb	Ahcy	Aqp3	Atp12a	Bmp4	Cdx2	Creb312	Cebpa	Dab2	DppaI	Eomes	Esrrb	Fgf4	Fgfr2	Fn1	Gapdh	Gata3	Gata4	Gata6	Grhl1	Grhl2	Hand1	Hnf4a	Id2	Klf2	Klf4	Klf5	Krt8	Lcp1	Mbnl3	Msc	Msx2	Nanog	Pdgfa	Pdgfra	Pecam1	Pou5f1	Runx1	Sox2	Sall4	Sox17	Snail	Sox13	Tcfap2a	Tcfap2c	Tcf23	Utf1	Tspan8
211	-1.94	6.14	2.465	7.905	13.78	4.97	9.805	6.69	4.05	2.125	9.015	14.31	14.45	7.735	14.335	0.934999999999999	2.135	13.555	5.325	7.45	5.355	14.44	9.64	1.87	8.24	4.535	6.465	-0.210000000000001	5.745	7.595	9.08	6.715	4.735	2.51	13.865	13.495	5.035	7.02	11.545	4	8.295	11.075	5.395	6.075	4.785	10.425	7.945	5.85
212	-1.355	8.97	4.91	7.07	14.23	5.365	13.305	6.495	5.335	3.755	7.125	13.565	13.295	7.25	13.755	0.31	2.07	10.185	6.72	7.195	6.9775	13.785	12.2975	3.285	12.5725	5.9225	5.4375	0.395	4.475	7.11	12.5225	8.7225	5.935	2.5	12.5	12.0825	6.6	8.43	11.21	2.16	6.495	12.78	6.6	4.75	3.015	12.375	6.385	3.435
213	-2.71	3.56	5.95	13.385	8.64	7.235	7.005	13.255	13.435	9.735	6.21	5.68	5.915	13.39	4.915	1.485	7.6	7.23	3.46	13.945	6.82	7.97	7.435	9.88	5.605	3.67	8.385	4.74	6.895	12.85	13.565	5.43	3.785	2.91	7.325	5.455	6.16	14.83	4.49	4.255	9.805	6.085	8.325	13.395	3.965	10.22	4.98	12.42
214	-0.83	6.29	6.84	14.81	8.83	6.37	10.7	14.68	13.905	11.95	11.55	7.38	4.795	10.61	5.405	0.0699999999999985	7.19	6.075	3.855	13.17	4.635	7.1	6.62	7.69	3.675	2.73	6.29	0.359999999999999	3.74	10.425	5.825	9.3	2.345	1.155	7.675	4.785	5.045	12.715	4.415	3.21	10.415	7.61	6.92	14.02	5.71	7.925	4.485	10.34
215	-2.375	5.04	5.56	14.445	8.66	10.09	5.695	13.875	9.485	13.755	10.645	7.65	6.845	7.16	3.76	-0.529999999999999	5.51	12.79	1.685	12.1	5.81	11.9	7.08	7.525	5.115	3.605	4.71	2.745	4.215	9.255	8.43	6.7	2.09	1.55	2.21	2.545	3.925	11.51	-1.685	2.105	3.275	3.795	11.92	11.86	3.08	7.015	3.44	12.545
216	-2.44	5.195	1.94	5.215	11.785	1.725	7.585	11.185	0.899999999999999	3.235	4.26	12.09	11.64	3.295	7.295	-0.955000000000002	0.205	11.27	2.92	6.395	2.37	4.865	6.505	-1.165	6.245	3.325	2.095	-1.035	0.25	3.185	4.885	1.77	2.295	-1.465	9.585	9.465	-0.43	0.829999999999998	10.595	0.720000000000002	7.45	11.045	3.41	2.28	1.745	8.245	5.23	3.39
217	-3.12	4.705	3.155	4.845	9.185	3.165	4.395	9.02	1.875	2.23	4.21	9.685	8.015	3.095	7.895	-0.194999999999997	-0.194999999999997	10.775	3.16	5.365	4.965	9.615	9.065	1.345	11.93	5.975	6.4	1.665	2.465	6.055	8.465	8.715	9.195	1.525	10.68	11.145	2.08	5.195	7.715	2.315	5.97	9.895	6.155	4.345	3.145	12.41	6.955	4.015
218	-1.885	3.255	4.33	12.415	9.84	7.38	6.75	8.11	5.395	11.37	12.325	5.13	8.92	7.575	6.2	-2.095	5.15	6.13	2.54	11.565	5.59	8.42	7.865	12.465	1.615	0.699999999999999	5.575	2.245	2.025	8.1	11.655	5.92	-0.564999999999998	3.22	0.515000000000001	1.585	0.814999999999998	11.075	0.330000000000002	1.53	4.575	11.585	10.64	11.14	1.24	6.065	3.34	11.2
219	-2.7	2.665	10.115	11.62	8.57	7.01	4.23	11.7	11.53	11.245	9.45	6.85	12.005	4.225	4.585	-1.53	4.595	2.81	2.18	11.375	6.905	6.66	10.215	12.375	12.305	4.19	6.995	10	8.7	13.01	12.895	7.98	6.11	6.695	3.135	6.61	4.11	6.21	12.535	3.07	4.535	6.915	10.88	9.63	5.04	7.51	5.685	14.735
220	-0.35	6.31	15.005	13.46	11.8	6.875	6.355	14.31	14.45	14.815	12.475	8.565	14.845	7.955	6.425	2.09	6.535	4.79	4.14	13.67	7.62	7.785	13.625	13.09	12.835	11.075	8.13	7.175	11.715	13.72	8.325	9.545	6.465	7.33	3.955	6.82	3.905	7.665	6.865	3.595	5.325	9.435	13.315	14.15	4.045	13.41	4.86	10.24
221	-0.59	3.975	6.205	12.915	10.015	8.335	8.455	13.565	13.295	14.18	10.015	6.18	8.29	9.075	5.92	0.655000000000001	7.6575	13.785	2.7475	14.315	6.3225	7.1725	5.5475	13.105	4.225	2.13	7.6525	5.0325	6.695	12.74	7.08	8.8025	1.67	4.48	3.11	2.84	2.075	12.78	1.27	3.8	7.545	12.375	6.525	7.695	3.88	7.91	4.22	13.385
222	-0.75	6.675	5.255	6.135	13.435	4.265	11.75	11.67	3.845	5.73	9.945	14.395	14.3	6.78	8.16	1.385	1.82	13.4	5.155	15.24	7.875	13.81	14.255	2.61	7.825	3.72	7.815	1.9	3.735	7.47	14.395	10.705	8.64	4.15	15.09	13.885	4.805	8.295	13.135	5.625	6.875	14.88	10.84	6	5.08	10.12	9.86	7.91
223	-2.92	3.15	6.41	6.58	13.905	3.17	9.88	7.78	3.305	3.65	6.915	10.95	13.47	4.385	12.095	-0.0899999999999981	0.135	13.26	4.63	4.26	2.695	6.4	7.92	-0.290000000000003	8.25	6.565	3.475	1.04	0.534999999999997	3.765	4.065	5.805	8.535	1.795	14.075	13.13	5.005	7.05	9.96	3.23	9.34	11.065	8.835	3.22	2.805	13.75	7.07	5.135
224	-2.3	5.81	2.325	6.015	14.185	4.295	9.745	14.73	4.205	3.27	6.16	12.73	13.13	4.12	9.205	-0.689999999999998	-0.18	11.9	3.4	5.175	3.725	9.375	7.68	2.005	7.225	1.645	4.99	0.309999999999999	2.19	5.01	4.58	12.095	5.515	0.830000000000002	9.185	11.765	1.395	3.875	6.95	2.12	6.67	5.575	4.15	2.885	2.33	13.295	5.26	3.055
225	-2.905	3.235	5.785	11.185	10.3	5.285	7.5	6.15	6.89	11.695	9.855	5.015	4.355	11.27	2.5	-0.914999999999999	4.11	10.985	1.545	10.675	3.015	3.245	8.075	10.445	1.01	-1.105	5.035	2.99	2.655	9.505	0.795000000000002	9.465	-1.4	0.25	1.435	1.88	0.510000000000002	11.045	1.74	3.41	6.555	6.405	11.17	7.74	2.12	6.265	2.785	12.175
226	-3.945	4.365	0.724999999999998	6.72	11.605	3.39	6.86	9.685	-0.785	0.955000000000002	6.155	11.545	10.955	4.285	6.55	-3.485	2.225	9.615	-0.265000000000001	11.525	4.58	12.305	12.14	2.405	11.385	8.225	4.995	0.574999999999999	0.785	6.235	7.2	6.275	7.08	0.975000000000001	11.295	11.375	1.89	4.795	8.125	2.685	7.005	12.41	6.035	4.045	2.185	5.515	12.36	4.805
227	-3.1	6.17	4.91	5.18	11.835	1.95	7.395	7.97	2.83	1.645	12.53	10.865	11.21	4.11	7.06	-0.225000000000001	0.0999999999999996	12.58	5.125	9.325	2.635	4.11	10.795	1.725	10.135	3.3	3.755	0.66	0.135000000000002	3.87	5.005	3.405	3.655	0.904999999999998	10.87	10.91	3.225	5.445	6.81	2.84	6.33	12.475	6.88	2.48	1.74	6.705	6.235	4.59
228	-3.61	3.02	2.14	11.7	11.53	5.325	4.71	12.66	6.715	7.875	8.255	3.71	9.325	6.99	5.69	-0.885	6.435	12.3	3.085	13.375	6.585	6.85	9.005	13.18	4.27	3.28	7.405	5.42	3.8	14.735	13.405	12.92	4.19	5.19	3.625	4.16	4.065	15.285	8.93	5.44	7.72	8.67	7.425	14.735	3.75	8.93	7.985	13.46
229	-0.99	4.655	7.275	14.31	9.21	10.215	7.055	9.345	10.135	13.555	11.855	6.49	9.625	7.68	4.82	0.960000000000001	7.03	6.825	2.645	9.97	7.735	14.105	5.83	13.655	4.615	3.14	7.175	7.285	5.205	13.82	6.895	13.75	2.665	5.925	5.215	5.965	4.765	13.865	2.345	4.62	7.345	5	13.5	7.49	4.51	6.445	4.585	12.915
230	-0.514999999999999	5.765	9.765	13.565	9.045	9.83	5.325	12.96	9.62	11.005	9.15	6.255	15.2575	5.375	4.5375	2.195	4.9525	2.7225	1.9775	13.105	8.395	12.31	12.7325	13.4025	9.335	7.01	6.54	4.0325	5.63	12.97	8.13	6.84	8.825	3.79	1.78	6.05	2.515	7.695	4.695	1.605	3.32	3.25	8.44	13.385	5.14	6.125	6.495	13.255
231	-1.415	7.275	2.97	5.48	13.605	4.44	12.535	14.395	5.88	4.94	10.44	13.945	13.88	6.02	12.725	3.34	3.425	13.81	7.225	13.87	5.665	8.76	13.565	2.67	8.135	6.52	7.805	3.305	4.98	13.23	10.47	9.725	9.835	4.245	13.135	13.395	4.975	7.69	12.44	6.82	7.65	13.91	8.81	7.51	2.93	9.96	15.92	7.55
232	-1.605	5.95	2.67	5.13	13.515	4.72	9.145	7.31	3.76	1.335	5.225	13.17	10.465	4.68	12.07	-0.389999999999999	-0.355	11.98	4.91	4.93	2.12	8.175	11.615	2.24	7.525	5.145	5.665	1.465	3.035	12.715	7.835	6.13	6.875	4.47	13.99	14.02	6.58	13.515	13.445	3.24	6.985	13.75	6.51	5.595	3.6	13.86	12.775	2.545
233	-0.994999999999999	6.315	3.755	6.93	14.565	3.91	7.98	5.62	2.94	2.14	3.315	12.1	12.64	3.67	12.12	-0.734999999999999	-0.705000000000002	8.735	3.89	5.475	1.325	9.255	7.87	0.639999999999997	9.56	3.48	3.27	0.0549999999999997	1.795	4.71	3.695	3.205	1.835	1.755	11.92	8.49	2.86	6.555	7.7	2.145	6.97	8.225	6.74	2.635	1.865	6.555	6.915	0.705000000000002
234	-2.57	3.285	2.85	12.09	9.65	7.125	4.655	12.435	6.465	11.27	9.44	5.405	7.46	7.495	3.135	-2.445	1.465	5.915	1.945	10.445	3.83	3.765	10.475	10.31	0.254999999999999	1.115	4.915	3.225	2.98	6.03	10.595	3.99	1.15	3.685	4.21	2.91	1.835	12.085	0.840000000000003	2.53	7.11	6.835	11.515	12.175	1.465	5.655	0.785	11.51
235	-2.265	2.82	7.98	9.685	8.015	4.855	7.525	7.395	10.955	10.775	7.56	0.695	7.555	4.555	1.275	-1.195	4.96	5.215	1.53	11.965	4.605	8.075	7.455	8.955	2.755	1.335	5.05	4.395	7.32	11.315	7.945	11.375	5.31	4.055	2.845	4.485	2.905	12.41	6.365	2.575	6.635	7.475	12.36	12.415	3.36	6.17	5.68	12.43
236	-3.075	1.76	4.595	11.74	10.42	6.395	6.04	10.865	11.21	11.68	8.24	3.145	4.14	9.83	3.305	-1.175	5.305	6.02	1.275	10.785	4.755	10.84	5.025	7.78	0.135000000000002	-1.1	3.505	0.145000000000003	2.645	11.075	10.87	10.91	0.575000000000003	4.275	2.02	1.88	0.34	12.475	0.58	1.39	5.77	2.665	6.365	5.44	0.899999999999999	2.9	0.799999999999997	11.7
237	-3.55	4.265	3.1	4.47	9.985	1.665	9.565	4.16	3.665	2.12	4.65	7.235	13.585	3.52	7.405	0.605	0.395	8.42	4.085	5.77	4.76	8.25	12.895	1.23	12.46	8.125	4.985	1.03	4.08	5.68	12.535	5.73	12.225	4.295	14.34	14.75	6.52	7.86	10.065	5.795	9.64	14.24	11.385	4.58	4	13.215	9.135	5.12
238	-0.260000000000002	6.475	7.225	14.235	10.745	8.115	7.535	14.19	14.335	14.44	10.6	5.56	10.86	13.115	5.475	1.23	9.165	9.025	4.04	13.655	9.195	7.38	13.865	13.495	4.605	3.22	7.285	6.08	4.555	14.275	8.225	8.435	4.945	4.725	4.985	5.9	3.645	13.41	2.26	4.56	8.2	12.615	13.305	6.975	4.995	13.825	5.215	13.565
239	-3.975	6.08	2.645	5.86	13.77	6.065	8.01	13.085	4.3875	3.615	9.3975	14.315	12.5725	5.4825	12.0575	0.685	-0.294999999999998	8.72	2.9425	8.2525	4.325	12.74	12.5	0.352499999999999	8.02	3.19	4.27	-1.43	5.895	8.76	12.12	5.2	8.235	0.0749999999999993	12.695	12.285	3.52	3.26	8.94	5.135	7.79	13.435	8.875	8.055	2.905	9.695	4.72	2.65
240	-2.645	5.97	2.805	9.565	14.3	5.98	8.48	13.945	4.57	2.27	7.665	10.94	14.615	6.75	14.255	2.39	1.195	12.98	3.365	5.62	5.245	9.09	12.415	3.575	7.88	5.69	7.03	4.735	8.385	7.705	11.305	8.385	5.865	4.97	14.43	10.6	6.06	6.85	10.13	7.38	8.59	6.17	8.95	12.95	3.965	13.17	8.13	6.95
241	-1.075	6.34	4.785	13.26	11.45	10.965	9.185	13.17	13.145	13.26	5.3	5.45	11.935	7.17	7.8	-0.780000000000001	2.48	8.725	1.545	7.65	3.555	11.965	7.325	11.045	5.405	5.285	7.845	7.03	8.915	14.44	13.99	10.2	9.4	4.575	7.425	4.81	3.505	9.71	3.35	5.885	7.35	6.42	8.315	9.745	4.785	9.285	10.815	14.73
242	-1.435	5.88	3.33	12.73	13.13	3.51	12.275	5.72	4.15	1.57	3.33	7.195	7.025	4.585	9.26	0.274999999999999	-1.485	9.255	4.21	5.18	3.64	6.41	7.71	0.265000000000001	10.805	3.96	2.315	0.0450000000000017	0.585000000000001	11.825	5.89	11.15	3.94	0.764999999999997	11.94	12.545	3.81	13.295	8.76	2.395	5.685	11.515	5.275	2.445	2.17	11.655	6.09	4.68
243	-3.28	6.195	3.385	12.435	12.325	6.87	11.79	11.515	11.8	10.985	10.975	6.165	5.865	6.545	10.355	-0.844999999999999	2.15	10.225	2.425	5.47	2.635	1.255	5.505	9.465	1.53	5.29	6.525	3.05	7.39	9.045	11.95	11.63	5.735	3.135	7.09	6.34	2.41	11.445	3.565	5.535	5.875	11.675	9.525	11.51	2.745	11.27	4.05	6.715
244	-7.315	4.055	2.185	6.785	10.955	3.115	11.58	8.395	3.455	0.955000000000002	2.775	11.525	11.93	5.085	12.14	0.475000000000001	0.145000000000003	12.635	5.035	6.285	3.035	5.885	10.68	-0.145	9.33	4.815	5.355	0.824999999999999	3.29	6.405	12.435	5.465	12.215	3.13	11.815	11.895	4.575	5.575	7.75	5.405	12.62	12.66	7.4	4.63	2.285	6.35	7.215	5.04
245	-3.12	5.805	5.88	5.135	11.21	3.7	11.6	11.565	3.15	2.67	6.255	12.465	11.335	2.94	10.795	-0.535	-2.585	10.84	4.305	4.87	2.235	9.39	10.345	-0.774999999999999	10.985	4.065	3.24	0.390000000000001	4.135	11.585	6.51	11.14	5.58	2.935	12.26	11.2	3.12	5.675	11.675	3.56	5.18	11.73	5.02	4.56	2.49	7.945	8.2	4.81
246	-2.045	2.705	9.405	10.98	7.485	11.81	5.08	11.375	13.585	12.3	9.135	7.745	5.735	12.36	4.485	1.05	6.22	4.91	3.355	8.99	7.02	8.465	7.825	12.92	8.15	5.42	9.195	4.7	5.585	15.285	8.48	14.75	7.41	3.34	4.085	6.815	3.81	14.24	10.195	4.94	7.53	5.225	9.285	14.31	5.15	8.015	4.715	14.235
247	-0.504999999999999	6.405	3.535	6.6	14.335	5.72	9.48	9.82	3.13	3.475	6.185	13.63	14.375	5.695	8.87	0.545	0.914999999999999	13.72	6.355	8.155	3.915	10.83	14.095	2.63	10.225	5.205	5.665	2.005	4.205	9.655	9.155	6.95	4.845	2.75	13.5	13.09	6.12	4.285	13.305	3.025	8.155	13.825	12.265	6.305	2.965	14.18	10.745	5.74
248	-0.0999999999999996	7.595	6.49	13.085	9.7275	9.045	4.3275	8.375	9.6225	13.6125	12.0575	9.345	13.405	7.87	5.0825	2.0425	6.365	8.17	3.54	6.9925	8.37	12.97	7.38	9.55	12.545	6.31	6.69	3.32	4.255	12.375	6.475	7.085	7.28	5.78	3.71	6.255	6.93	13.435	8.695	5.335	4.865	3.875	11.75	11.67	4.035	7.25	5.205	13.445
249	-0.399999999999999	8.21	5.73	7.265	13.88	5.48	12.725	15.24	6.985	5.09	13.555	13.87	13.305	7.04	13.565	0.370000000000001	1.845	8.15	8.455	14.245	5.59	9.8	15.09	4.215	13.685	8.555	5.965	2.745	4.325	12.14	7.37	14.01	6.44	4.85	14.02	14.81	5.05	5.6	12.76	6.1	13.905	13.17	7.93	8.31	3.565	10.76	9.445	6.91
250	-0.880000000000001	5.695	7.005	13.17	8.375	7.8	5.95	11.74	8.555	8.14	12.2	5.13	2.81	13.525	4.125	1.53	4.335	5.475	4.955	13.985	7.555	7.655	14.075	13.13	5.405	4.28	8.67	6.64	6.13	13.515	8.295	13.32	5.315	4.74	5.05	7.955	4.49	13.86	1.545	6.655	8.495	13.755	14.795	14.73	5.295	8.49	4.56	12.73
251	-2.87	5.46	3.795	5.59	10.94	2.92	12.12	12.275	3.375	2.605	4.76	12.575	10.815	0.844999999999999	12.42	-0.450000000000003	-0.5	11.89	2.73	7.165	4.085	11.51	9.185	0.375	5.655	5.355	5.21	0.899999999999999	2.74	11.955	4.32	5.715	6.63	3.275	9.53	12.395	3.825	6.065	5.175	1.755	6.8	7.325	5.62	3.75	2.32	11.695	7.565	4.155
252	-3.185	4.27	2.44	11.515	11.8	1.675	11.275	4.195	0.724999999999998	0.625	3.845	4.975	10.51	3.635	6.435	-1.83	-2.315	5.445	0.545000000000002	3.195	0.880000000000003	4.01	10.595	0.93	4.51	1.715	5.46	0.300000000000001	3.455	11.255	4.48	6.42	2.55	0.955000000000002	11.515	12.175	3.155	7.825	9.525	1.52	7.305	11.27	3.77	1.985	-1.945	8.215	4.275	6.875
253	-4.525	4.155	4.76	8.395	11.435	1.185	4.095	11.525	4.86	2.765	4.94	11.965	5.835	5.435	12.365	-0.785	-0.934999999999999	11.315	3.26	6.045	2.62	5.045	7.185	1.355	7.24	3.685	6.695	1.565	2.395	12.41	8.175	11.895	12.495	2.705	12.36	12.415	4.31	12.66	6.73	3.39	5.485	11.37	5.865	4.9	3.04	12.145	8.81	4.775
254	-3.12	5.92	0.890000000000001	3.215	12.49	3.69	12.825	6.775	2.595	-1.38	3.735	10.785	10.135	3.06	11.655	-1.6	-3.135	3.54	0.334999999999997	4.355	2.905	3.505	10.87	1.77	6.065	6.955	3.27	-0.899999999999999	2	5.875	11.29	11.2	6.06	1.835	11.675	7.73	4.62	5.02	7.45	2.14	7.09	11.245	5.94	6.34	0.105000000000002	6.855	7.725	1.87
255	-2.575	6.06	1.82	3.925	13.585	4.31	13.295	6.175	3.385	2.36	7.525	8.53	12.9	5.12	12.895	1.14	-0.360000000000001	14.735	4.445	11.77	6.04	8.18	12.535	2.36	7.575	8.995	8.05	4.62	5.99	5.51	13.555	7.585	5.09	4.96	15.005	13.46	6.61	5.675	14.095	4.8	10.27	14.815	8.335	7.705	4.205	10.765	9.195	5.37
256	-1.135	7.68	3.6	8.38	11.12	4.335	13.625	12.04	5.655	4.145	8.14	13.655	13.755	5.7	13.865	0.604999999999999	0.904999999999999	7.79	7.805	7.58	5.465	14.275	13.925	2.525	10.425	5.505	6.005	2.64	4.285	13.41	13.5	7.01	8.18	2.205	13.305	12.915	6.705	13.825	9.115	5.525	8.775	14.18	7.635	5.47	4.54	14.215	8.3	5.195
257	0.4175	5.405	4.1475	14.315	11.3025	8.5725	12.0575	13.105	10.055	12.31	7.2225	5.8125	5.705	12.74	5.28	-0.5875	6.1	8.92	3.03	11.46	6.435	3.75	4.46	12.16	4.115	3.075	9.885	4.825	6.89	11.24	13.29	10.575	4.19	3.865	4.455	5.875	4.405	12.765	1.59	1.96	7.035	5.51	7.955	8.985	3.01	7.54	5.39	13.945
258	0.450000000000001	8.64	4.495	8.82	14.615	5.61	10.575	13.87	4.975	4.63	9.475	12.28	13.415	6.6	11.205	1.755	3.46	14.83	8.6	13.885	6.565	7.695	13.135	5.235	7.055	7.7	10.01	4.85	7.21	8.3	14.02	9.18	5.15	0.609999999999999	15.92	14.68	6.785	8.37	9.58	7.32	6.535	13.98	13.835	6.96	3.13	13.255	12.105	7.96
259	-1.855	7.11	2.27	7.04	11.935	3.32	12.2	6	2.88	4.925	6.135	13.01	11.815	4.935	13.155	1.445	1.715	12.715	6.405	8.34	5.955	14.44	13.99	4.11	14.19	6.475	5.525	1.32	4.335	10.26	13.02	9.405	13.12	3.68	12.775	13.875	6.655	7.325	14.795	7.93	10.415	13.19	5.91	7.49	3.01	12.79	11.025	3.71
260	-2.85	6.12	3.8	12.275	12.455	3.845	12.7	12.575	1.995	-0.465	9.82	12.26	12.05	4.82	11.41	-0.845000000000001	0.955000000000002	6.11	0.584999999999997	6.935	3.175	7.775	11.92	0.75	11.88	6.715	4.46	1.065	6.51	13.295	6.41	7.685	5.385	1.095	11.795	11.185	4.49	5.625	7.83	3.75	5.45	11.695	6.615	6.185	2.255	11.27	7.13	5.305
261	-3.48	3.855	2.565	3.545	10.005	2.195	10.355	10.445	2.22	1.085	10.475	10.31	9.815	1.715	9.585	-3.115	-2.84	9.22	3.625	5.26	2.95	11.045	11.95	-0.0400000000000027	11.445	4.275	2.52	-0.690000000000001	1.89	5.115	11.515	5.185	5.425	1.585	9.525	11.51	3.925	3.92	11.3	0.924999999999997	2.505	10.475	6.435	5.365	0.655000000000001	10.775	7.29	1.445
262	-4.38	0.98	0.789999999999999	11.525	9.21	7.27	5.005	7.7	8.415	12.635	5.35	4.965	4.905	6.78	3.655	0.789999999999999	4.09	4.02	0.900000000000002	11.375	3.35	0.875	3.7	12.165	4.485	2.78	5.81	3.965	5.965	12.395	6.425	9.59	1.735	4.77	5.265	3.855	0.775000000000002	8.025	1.185	1.665	7.8	6.535	6.94	5.63	1.155	3.955	4.89	9.125
263	-4.795	4.475	2.375	4.105	11.335	1.44	6.625	5.4	-0.965	0.16	3.56	5.475	6.525	0.609999999999999	8.985	-3.435	-2.21	7.025	0.385000000000002	3.3	1.77	6.69	3.22	-0.780000000000001	6.71	2.59	2.495	-3.16	0.68	6.01	4.06	3.675	1.515	0.495000000000001	11.31	6.135	0.73	4.87	8.405	1.58	7.115	10.525	3.775	1.925	1.81	4.885	9.07	0.280000000000001
264	-2.855	5.965	4.155	7.465	12.565	4.89	12.815	7.52	3.32	3.025	5.905	13.36	12.46	7.585	13.405	1.79	1.685	7.925	5.25	5.87	4.14	15.285	14.34	3.59	14.45	5.175	5.585	1.965	4.43	8.295	9.87	9.36	6.775	2.955	14.095	14.31	5.355	8.485	12.07	4.86	8.63	13.555	7.28	6.055	5.935	14.44	13.28	4.275
265	-0.77	5.53	4.32	13.63	12.145	7.685	8.265	7.855	10.445	13.72	8.905	9.105	9.32	9.65	7.69	3.255	5.075	14.275	6.39	13.555	7.95	8.58	6.75	14.15	7.51	4.4	6.41	4.385	7.975	12.615	13.305	12.915	7.145	5.71	8.045	6.665	4.425	14.18	3.775	4.84	8.41	7.595	13.93	6.755	7.0725	7.38	6.0725	11.71
267	-3.7975	6.6375	2.9425	5.87	13.405	3.62	9.2825	7.2925	2.71	2.1	8.245	12.0825	12.9	5.99	12.87	-0.799999999999999	0.324999999999998	8.685	3.055	12.16	3.54	5.64	12.695	2.66	7.835	4	4.845	0.655000000000001	4.265	9.815	6.545	13.255	4.68	4.065	11.75	11.67	4.435	7.005	12.535	4.4	8.2	10.23	5.895	7.155	4.585	8.855	7.335	8.375
268	-0.119999999999999	8.005	6.895	7.52	13.305	5.305	8.925	12.28	5.48	6.265	12.845	14.245	14.52	8.365	15.09	3.475	2.975	13.215	4.575	8.95	4.35	7.62	14.43	4.98	10.875	4.75	7.71	5.945	5.425	7.47	15.92	9.53	5.38	4.815	13.75	13.92	4.46	10.54	13.835	4.585	7.52	8.23	5.19	6.585	4.59	13.26	8.27	5.8
270	-3.98	5.965	4.45	3.19	11.1	5.21	7.635	7.65	2.215	0.905000000000001	5.545	9.11	13.505	5.28	12.24	1.82	1.62	14.44	6.03	14.02	4.895	8.69	9.575	2.99	13.035	6.52	5.645	3.42	3.7	6.415	8.59	6.97	7.635	3.76	14.795	14.73	5.415	6.075	12.95	3.36	7.035	12.79	4.775	3.87	3.58	8.855	12.12	2.405
271	-1.305	5.425	5.385	12.575	9.17	1.79	9.23	12.26	12.05	11.89	7.73	8.235	7.72	11.51	3.04	1.41	-0.605	6.845	5.78	11.86	5.465	11.955	4.475	10.805	4.95	4.61	7.005	5.335	9.705	9.005	6.355	11.185	3.795	3.26	4.915	3.715	2.055	11.695	3.84	5.255	9.115	7.005	11.79	5.145	3.59	7.195	4.835	10.675
272	-5.14	5.725	3.855	6.755	10.51	2.405	10.475	4.87	0.869999999999997	-1.645	5.175	9.465	9.51	2.84	10.595	0.145	-0.859999999999999	11.045	5.095	6.785	3.72	12.085	11.17	3.465	11.7	11.445	5.005	1.25	1.71	3.87	4.81	11.51	6.23	2.725	11.3	9.685	0.289999999999999	10.475	11.545	2.665	4.815	10.775	6.115	0.469999999999999	3.4	5.77	9.065	3.315
273	-3.06	5.3	7.35	5.28	11.385	4.29	12.365	9.075	1.87	1.33	6.45	11.145	11.19	4.765	11.295	-0.445	-0.34	9.895	5.61	7.61	4.15	6.405	11.815	3.255	12.495	12.395	5.09	1.675	4.245	4.38	10.795	8.43	5.335	3.61	12.325	11.74	4.19	5.24	11.82	2.665	4.825	11.68	5.63	3.795	4.36	12.58	12.825	2.415
274	-2.49	3.48	4.57	10.785	6.39	4.495	7.94	11.2	6.535	9.39	5.755	3.355	6.785	7.575	3.595	0.114999999999998	4.64	5.235	1.4	11.14	4.77	12.475	12.26	11.2	4.75	3.07	6.005	11.62	6.255	11.73	11.31	7.55	5.255	5.74	3.29	5.025	2.53	10.525	2.895	3.87	6.33	7.62	12.63	5.38	5.565	6.44	8.075	9.665
275	-1.225	5.645	8.35	13.18	8.36	5.745	12.895	13.36	12.46	12.34	8.65	12.92	13.245	8.04	5.9	0.914999999999999	5.74	6.595	8.405	14.75	7.865	9.95	6.86	14.735	7.18	5.795	10.375	7.475	9.18	13.215	13.825	11.305	7.465	7.08	5.705	6.705	5.52	13.555	5.935	6.215	8.195	14.44	13.28	7.39	5.205	6.87	6.255	13.63
277	-0.855	6.965	5.525	7.385	13.755	5.52	13.865	8.945	4.25	4.76	7.68	13.75	13.295	6.8	13.925	1.98	3.355	13.865	5.975	9.635	5.04	9.91	13.5	3.08	14.23	7.555	7.28	1.645	6.165	7.335	9.03	7.805	13.295	4.965	13.755	12.96	5.185	6.86	10.085	4.46	10.0025	13.785	4.9125	6.875	4.5075	10.9375	12.0575	3.49
278	-1.2	5.96	5.1175	8.2575	12.725	5.41	12.5	12.0825	4.515	3.405	7.725	11.46	12.545	6.43	12.12	1.315	1.235	12.375	4.755	12.285	4.885	11.51	13.29	3.52	13.95	9.435	6.12	1.985	5.75	7.29	11.75	7.665	6.31	4.62	12.535	10.215	6.035	8.125	10.24	6.3	7.88	13.4	5.275	10.235	6.58	13.81	14.255	7.29
279	-1.25	8.965	5.695	5.885	13.415	6.08	9.825	14.245	5.525	4.535	8.83	13.885	13.685	6.945	13.135	2.47	1.205	14.88	7.885	14.01	6.47	8.39	14.02	4.505	12.57	9.96	9.52	2.735	5.64	7.015	13.75	8.04	7.725	5.615	13.835	13.26	6.19	8.415	12.2	5.915	6.795	13.26	12.07	5.51	3.56	11.98	12.2	5.895
281	-3.39	7.025	3.395	8.055	11.815	3.62	8.86	13.985	4.93	7.345	7.415	9.92	14.195	8.735	11.525	3.51	3.535	5.45	5.27	9.91	5.69	7.205	8.465	5.36	8.02	5.515	6.11	4.4	9.78	9.755	11.075	8.82	5.73	4.275	10.73	12.73	3.91	12.79	4.14	3.625	7.15	7.96	6.745	6.545	4.78	6.845	8.655	9.345
